"ID","host_id","price_dollars","latitude","longitude","dist_stephansdom_km","dist_schonbrunn_km","dist_train_station_km","neighbourhood","room_type","accomodates","bathrooms","beds","cleaning_service","air_conditioning","self_checkin","host_acceptance_rate","host_listings_count","number_of_reviews","apt_age_days","review_scores_rating","reviews_per_month"
54828,367491211,165,48.19801,16.36299,1.37,4.46,1.62,"Wieden","Entire home/apt",6,2,3,"0","1","1",1,8,118,719,4.94,4.92
89299,275028386,62,48.21973,16.38385,1.5,6.87,3.91,"Leopoldstadt","Entire home/apt",3,1,3,"0","0","0",0.79,2,13,682,5,0.57
12156,7147147,181,48.2160017,16.3701464,0.92,5.79,3.43,"Innere Stadt","Entire home/apt",7,1,3,"0","0","1",0.52,23,17,704,4.53,0.72
39630,178205345,40,48.2229641,16.4003639,2.58,8.11,4.64,"Leopoldstadt","Private room",1,1,1,"0","0","0",0.44,1,24,735,4.79,0.98
62670,476045631,80,48.2041828,16.3298095,3.28,2.63,3.87,"Rudolfsheim-Fünfhaus","Entire home/apt",3,1,2,"0","0","0",0.87,1,25,746,4.96,1.01
13042,476082609,99,48.21961,16.40551,2.69,8.27,4.49,"Leopoldstadt","Entire home/apt",4,2,2,"0","1","0",1,2,43,738,4.74,1.75
32984,476082609,79,48.22347,16.40401,2.83,8.37,4.81,"Leopoldstadt","Entire home/apt",4,1,2,"0","1","0",1,2,29,740,4.59,1.18
90535,51562386,50,48.1982227545167,16.3246438650363,3.79,1.9,3.91,"Rudolfsheim-Fünfhaus","Entire home/apt",5,1,2,"0","0","1",1,17,3,712,5,0.13
55794,37906727,73,48.141273,16.272435,10.56,5.65,8.96,"Liesing","Entire home/apt",4,2,2,"0","0","0",0.47,2,53,712,4.96,2.23
25776,35508371,55,48.19593,16.30444,5.3,0.97,5.26,"Penzing","Entire home/apt",6,1,3,"0","0","1",1,19,184,727,4.86,7.59
36859,466598000,178,48.2240725947973,16.3472270268607,2.64,5.15,4.74,"Währing","Entire home/apt",10,2,5,"0","0","1",1,46,7,510,3.86,0.41
40414,216276706,404,48.2490093,16.3161473,6.23,6.92,8.27,"Döbling","Entire home/apt",6,2,3,"0","1","0",0.98,64,4,445,3,0.27
73120,296995222,220,48.21636,16.37026,0.95,5.82,3.47,"Innere Stadt","Entire home/apt",4,1,2,"0","0","0",0.6,1,13,649,5,0.6
82232,385064248,149,48.238916,16.3879159,3.59,8.41,6.06,"Brigittenau","Entire home/apt",4,2,2,"0","0","1",0.99,375,1,547,5,0.05
81184,474541202,120,48.1417936183248,16.4048808551191,7.73,8.97,5.36,"Favoriten","Entire home/apt",4,1,2,"0","1","0",0.67,1,2,32,5,1.87
81678,466598000,181,48.22428,16.34735,2.65,5.18,4.76,"Währing","Entire home/apt",9,2,6,"0","0","1",1,46,1,361,5,0.08
73383,90168900,133,48.18713,16.32212,4.47,1.27,3.82,"Rudolfsheim-Fünfhaus","Entire home/apt",2,2,1,"0","0","1",0.17,1,5,742,5,0.2
91969,2291632,47,48.17494,16.37719,3.69,5.53,1.18,"Favoriten","Private room",2,2,1,"0","0","1",0.81,3,7,738,4.71,0.28
61585,349796308,110,48.20967,16.37482,0.2,5.75,2.71,"Innere Stadt","Entire home/apt",2,1,1,"0","0","0",0.64,2,167,747,4.5,6.71
71333,5874520,60,48.21954,16.37635,1.29,6.39,3.82,"Leopoldstadt","Entire home/apt",2,1,1,"0","0","0",0.93,84,1,433,4,0.07
38652,385064248,95,48.2132647,16.4216163,3.6,9.12,4.73,"Leopoldstadt","Entire home/apt",4,2,2,"0","0","1",0.99,375,1,384,1,0.08
37722,479326531,139,48.17786,16.33674,4.33,2.58,2.86,"Meidling","Entire home/apt",4,2,1,"0","0","0",1,1,17,718,4.94,0.71
97777,297645210,60,48.1882504,16.3329989,3.73,2.08,3.03,"Rudolfsheim-Fünfhaus","Private room",1,1,1,"0","0","0",0.8,1,12,754,4.33,0.48
52923,185439589,73,48.2146591,16.3340027,3.03,3.73,4.39,"Hernals","Entire home/apt",4,1,2,"0","0","0",1,2,82,751,4.83,3.28
18760,385064248,142,48.20602,16.34191,2.36,3.44,3.29,"Neubau","Entire home/apt",4,2,2,"0","0","1",0.99,375,1,39,4,0.77
62906,481626597,80,48.2230309,16.3730026,1.66,6.42,4.2,"Leopoldstadt","Entire home/apt",2,1,1,"1","1","1",1,1,55,663,4.73,2.49
83817,481682020,110,48.20593,16.34691,1.99,3.74,3.03,"Neubau","Entire home/apt",3,1,2,"0","0","1",1,1,110,699,4.92,4.72
60459,474943273,190,48.2120499,16.3732409,0.44,5.76,2.98,"Innere Stadt","Entire home/apt",4,1,2,"0","0","0",1,5,31,709,4.35,1.31
77751,481811717,123,48.19755,16.39775,2.14,6.97,2.25,"Landstraße","Entire home/apt",2,1,1,"0","0","1",0.97,2,42,687,4.98,1.83
21701,27775775,48,48.21134,16.39132,1.36,6.94,3.18,"Landstraße","Entire home/apt",4,1,2,"0","0","1",0.99,109,132,721,4.67,5.49
92300,479481506,109,48.20788,16.35222,1.59,4.19,2.97,"Josefstadt","Entire home/apt",4,1,2,"0","0","1",1,1,95,701,4.86,4.07
37345,35508371,53,48.19804,16.30483,5.22,1.2,5.29,"Penzing","Entire home/apt",6,1,3,"0","0","1",1,19,210,743,4.92,8.48
81467,2032537,104,48.18776,16.35751,2.56,3.89,1.23,"Margareten","Entire home/apt",2,1,1,"0","0","1",0.97,6,13,698,5,0.56
75873,336487250,141,48.1944545,16.4113638,3.18,7.93,2.98,"Landstraße","Entire home/apt",4,1,3,"0","0","1",1,1,118,720,4.95,4.92
86735,420526785,129,48.18553,16.3593,2.72,4.03,1.06,"Margareten","Entire home/apt",4,1,1,"0","0","0",0.95,4,18,681,4.78,0.79
31150,70886398,79,48.17694,16.37841,3.48,5.56,0.99,"Favoriten","Entire home/apt",2,1,1,"0","0","0",0.67,1,16,735,4.81,0.65
44706,129960877,135,48.21772,16.38509,1.37,6.84,3.71,"Leopoldstadt","Entire home/apt",4,1,2,"0","1","1",0.99,44,16,729,4.81,0.66
84227,129960877,146,48.21795,16.38352,1.32,6.75,3.71,"Leopoldstadt","Entire home/apt",6,1,3,"0","1","1",0.99,44,18,699,4.72,0.77
45551,476929748,59,48.1664260892768,16.3831565117396,4.69,6.24,2.21,"Favoriten","Entire home/apt",2,1,1,"0","0","1",0.97,2,53,732,4.91,2.17
61789,476964404,66,48.17097,16.32837,5.32,2.51,3.71,"Meidling","Entire home/apt",2,1,1,"0","1","1",1,5,77,733,4.82,3.15
38323,19801796,75,48.1843,16.35324,3.05,3.59,1.52,"Margareten","Entire home/apt",2,1,1,"0","0","1",0.97,1,60,690,4.82,2.61
97757,480282551,42,48.1798569,16.377888,3.15,5.47,0.68,"Favoriten","Entire home/apt",4,1,2,"0","0","1",0.98,18,51,707,3.92,2.16
20874,107032606,485,48.19971,16.35799,1.49,4.17,1.98,"Mariahilf","Entire home/apt",7,3,3,"0","0","0",1,23,51,697,4.94,2.2
19200,3270220,75,48.22465,16.42337,4.12,9.71,5.72,"Donaustadt","Entire home/apt",4,1,2,"0","0","1",0.94,1,47,681,4.91,2.07
76897,460076008,67,48.20258,16.34001,2.56,3.11,3.15,"Neubau","Entire home/apt",3,1,2,"0","0","1",1,4,102,702,4.73,4.36
26524,108189646,59,48.24403,16.42429,5.48,10.86,7.54,"Donaustadt","Entire home/apt",4,1,2,"0","0","0",0.91,1,59,704,4.76,2.51
88937,478780077,999,48.1754204,16.3816476,3.68,5.83,1.25,"Favoriten","Entire home/apt",2,1,1,"0","0","0",1,3,14,662,4.64,0.63
17398,478780077,999,48.1754204,16.3816476,3.68,5.83,1.25,"Favoriten","Entire home/apt",4,1,2,"0","0","0",1,3,3,473,3.33,0.19
15135,478780077,999,48.1753,16.38157,3.69,5.83,1.25,"Favoriten","Entire home/apt",4,1,2,"0","0","0",1,3,3,683,4,0.13
29655,235195974,59,48.18521,16.34401,3.36,2.9,2.2,"Meidling","Entire home/apt",4,1,2,"0","0","1",1,39,178,711,4.8,7.51
28039,59777709,259,48.21932,16.379,1.31,6.54,3.81,"Leopoldstadt","Entire home/apt",6,1,3,"0","0","1",0.98,5,29,681,4.55,1.28
12066,385064248,161,48.2065631,16.4305972,4.23,9.55,4.84,"Leopoldstadt","Entire home/apt",4,2,2,"0","0","1",0.99,375,1,456,5,0.07
13944,107553706,70,48.22027,16.40023,2.39,7.96,4.36,"Leopoldstadt","Entire home/apt",4,1,2,"0","0","1",1,3,90,739,4.81,3.65
82178,449098419,446,48.28611,16.42694,9.53,14.23,11.89,"Floridsdorf","Entire home/apt",16,3,1,"0","0","1",0.99,144,5,676,4.4,0.22
81405,460664369,163,48.20747,16.39347,1.47,6.93,2.87,"Landstraße","Entire home/apt",6,2,3,"0","1","1",1,3,108,741,4.87,4.37
59591,460664369,149,48.20752,16.39518,1.6,7.06,2.94,"Landstraße","Entire home/apt",6,2,3,"0","0","0",1,3,93,740,4.94,3.77
81587,222820655,85,48.20062,16.38898,1.41,6.4,2.05,"Landstraße","Entire home/apt",2,1,1,"0","0","0",0.75,1,5,699,5,0.21
57093,456597219,55,48.1800995,16.341639,3.91,2.83,2.44,"Meidling","Entire home/apt",2,1,1,"0","0","0",1,2,28,727,4.89,1.16
83654,129960877,97,48.1720175,16.3756746,4.01,5.51,1.48,"Favoriten","Entire home/apt",2,1,1,"0","1","1",0.99,44,217,697,4.81,9.34
64180,474169875,91,48.21986,16.31809,4.32,3.75,5.63,"Ottakring","Entire home/apt",8,2,4,"0","0","0",1,9,28,739,4.89,1.14
33495,460025391,98,48.19107,16.34764,2.7,3.19,2.03,"Mariahilf","Entire home/apt",5,1,3,"0","0","0",0.98,1,55,739,4.67,2.23
60848,18200441,62,48.22926,16.37543,2.36,7.01,4.89,"Brigittenau","Entire home/apt",3,1,2,"0","0","1",0.95,1,30,620,4.83,1.45
58587,477249193,101,48.20122,16.34982,1.92,3.67,2.5,"Neubau","Entire home/apt",2,1,1,"0","0","1",1,3,167,739,4.89,6.78
45475,482025528,140,48.1768327,16.3779836,3.49,5.53,0.99,"Favoriten","Entire home/apt",4,2,2,"0","1","1",0.99,4,58,683,4.98,2.55
72162,41165507,55,48.2561000477871,16.426260715268,6.61,11.8,8.79,"Floridsdorf","Entire home/apt",2,1,1,"0","0","1",0.73,1,29,697,4.52,1.25
63289,482153295,91,48.1913303,16.3294095,3.77,1.87,3.35,"Rudolfsheim-Fünfhaus","Entire home/apt",5,2,4,"1","0","1",1,1,101,676,4.66,4.48
54483,482181428,106,48.2165652,16.3115221,4.7,3.3,5.77,"Ottakring","Entire home/apt",6,2,3,"0","0","0",0.97,4,2,362,4,0.17
20603,391685367,38,48.22189,16.40105,2.55,8.09,4.55,"Leopoldstadt","Entire home/apt",6,2,3,"0","0","1",1,18,145,704,4.41,6.18
52464,477101409,84,48.2166051871545,16.3273536041379,3.56,3.66,4.89,"Hernals","Entire home/apt",4,1,2,"0","0","1",1,1,27,655,5,1.24
13936,482328573,122,48.179338,16.377429,3.21,5.44,0.72,"Favoriten","Entire home/apt",6,1,3,"1","0","1",1,6,107,707,4.71,4.54
22901,482328573,110,48.176823,16.378213,3.49,5.55,1,"Favoriten","Entire home/apt",5,1,2,"1","0","1",1,6,65,707,4.8,2.76
65944,482328573,114,48.180063,16.375622,3.12,5.3,0.6,"Favoriten","Entire home/apt",4,1,2,"1","0","1",1,6,82,707,4.55,3.48
79991,16850315,120,48.1923426,16.3556325,2.2,3.8,1.55,"Margareten","Entire home/apt",2,1,1,"0","0","0",0,1,4,682,4.75,0.18
88388,1493785,122,48.19416,16.40963,3.09,7.8,2.85,"Landstraße","Entire home/apt",4,1,2,"0","1","1",1,46,40,697,4.83,1.72
90782,430345701,299,48.19719,16.33225,3.3,2.3,3.34,"Rudolfsheim-Fünfhaus","Entire home/apt",6,2,3,"0","1","0",1,10,37,703,4.97,1.58
79989,430345701,299,48.19709,16.33134,3.36,2.24,3.4,"Rudolfsheim-Fünfhaus","Entire home/apt",6,2,3,"0","1","0",1,10,44,703,4.89,1.88
64654,204769302,63,48.22522,16.38911,2.22,7.53,4.59,"Leopoldstadt","Entire home/apt",4,1,3,"0","0","1",1,5,126,704,4.58,5.37
74262,482450419,76,48.21714,16.37084,1.03,5.91,3.55,"Innere Stadt","Entire home/apt",3,2,2,"0","1","0",1,1,3,590,5,0.15
52202,482481604,81,48.2567003,16.3358167,6.09,8.05,8.42,"Döbling","Entire home/apt",3,1,2,"0","0","0",0.72,2,9,618,5,0.44
41860,129960877,63,48.1720175,16.3756746,4.01,5.51,1.48,"Favoriten","Entire home/apt",2,1,1,"0","1","1",0.99,44,44,702,4.8,1.88
74952,129960877,87,48.1720175,16.3756746,4.01,5.51,1.48,"Favoriten","Entire home/apt",2,1,1,"0","1","1",0.99,44,40,681,4.75,1.76
36554,129960877,87,48.1720175,16.3756746,4.01,5.51,1.48,"Favoriten","Entire home/apt",2,1,1,"0","0","1",0.99,44,35,642,4.74,1.64
25652,129960877,87,48.17115,16.37521,4.11,5.51,1.57,"Favoriten","Entire home/apt",2,1,1,"0","1","1",0.99,44,360,703,4.82,15.36
46420,129960877,69,48.1720175,16.3756746,4.01,5.51,1.48,"Favoriten","Entire home/apt",2,1,1,"0","1","1",0.99,44,11,696,4.73,0.47
39472,391685367,30,48.18499,16.36527,2.64,4.48,0.62,"Margareten","Entire home/apt",5,1,2,"0","0","1",1,18,158,716,4.45,6.62
59637,477114966,72,48.22091,16.33314,3.32,4.29,4.97,"Hernals","Entire home/apt",3,1,2,"0","1","0",0.44,1,10,739,4.3,0.41
90382,477434376,28,48.1679729602501,16.4107128443274,5.24,8.13,3.35,"Simmering","Shared room",16,2,2,"1","0","1",0.99,4,85,736,4.62,3.46
92777,189879084,80,48.1930601083532,16.3295519306885,3.67,1.93,3.38,"Rudolfsheim-Fünfhaus","Entire home/apt",6,1,3,"1","0","0",0.65,2,28,636,4.86,1.32
43077,288328438,140,48.22354,16.39946,2.57,8.08,4.67,"Leopoldstadt","Entire home/apt",6,1,2,"0","0","1",0.99,14,126,721,4.52,5.24
24511,35508371,59,48.1977,16.30651,5.11,1.17,5.16,"Penzing","Entire home/apt",6,2,3,"0","1","1",1,19,188,737,4.89,7.65
13095,204939783,100,48.21204,16.30724,4.94,2.76,5.75,"Ottakring","Entire home/apt",2,2,1,"0","0","0",0.67,1,40,697,5,1.72
42429,8387305,48,48.21783,16.40336,2.46,8.05,4.24,"Leopoldstadt","Private room",1,1,1,"0","0","1",0.96,1,38,712,4.89,1.6
31720,54883950,229,48.1931,16.34983,2.43,3.39,1.97,"Mariahilf","Entire home/apt",4,3,2,"0","0","0",0.94,1,32,716,5,1.34
31445,466341299,207,48.2223618,16.3847928,1.79,7.09,4.21,"Leopoldstadt","Entire home/apt",8,2,4,"0","0","1",1,1,31,697,4.77,1.33
92539,267756350,90,48.18741,16.3415,3.31,2.71,2.39,"Meidling","Entire home/apt",2,1,1,"0","1","1",1,8,48,586,4.94,2.46
16438,482025528,120,48.1768327,16.3779836,3.49,5.53,0.99,"Favoriten","Entire home/apt",4,2,2,"0","1","1",0.99,4,51,684,4.94,2.24
95030,482606479,180,48.21127,16.28754,6.39,2.97,7.01,"Ottakring","Entire home/apt",2,1,3,"0","1","0",0,1,1,683,4,0.04
15973,301309133,74,48.23889,16.38719,3.57,8.37,6.05,"Brigittenau","Entire home/apt",4,1,2,"0","0","1",1,2,34,696,4.74,1.47
85704,46137450,220,48.19278,16.33636,3.24,2.41,2.89,"Rudolfsheim-Fünfhaus","Entire home/apt",6,2,3,"0","1","1",1,2,40,697,4.98,1.72
89763,480282551,49,48.1798569,16.377888,3.15,5.47,0.68,"Favoriten","Entire home/apt",4,1,2,"0","0","1",0.98,18,94,686,4.52,4.11
99578,150058229,63,48.19433,16.31698,4.47,1.19,4.32,"Rudolfsheim-Fünfhaus","Entire home/apt",2,1,1,"0","0","1",1,1,96,697,4.93,4.13
92081,358985241,47,48.1770888,16.3801879,3.48,5.69,1.03,"Favoriten","Entire home/apt",2,1,1,"0","0","0",1,2,83,719,4.57,3.46
90146,480206127,101,48.1799,16.33707,4.14,2.51,2.78,"Meidling","Entire home/apt",4,1,1,"0","0","0",1,2,16,682,4.56,0.7
44514,419044220,65,48.2163326463154,16.3170458748937,4.29,3.36,5.43,"Ottakring","Entire home/apt",3,1,2,"0","1","0",1,1,95,689,4.48,4.14
46438,476964404,79,48.18486,16.34217,3.48,2.77,2.33,"Meidling","Entire home/apt",2,1,1,"0","1","1",1,5,75,685,4.93,3.28
37410,57400146,83,48.22919,16.34202,3.32,5.41,5.42,"Währing","Entire home/apt",2,2,1,"0","1","1",0.67,2,3,623,4.67,0.14
29612,468133069,66,48.2093855,16.3296316,3.26,3.07,4.22,"Ottakring","Entire home/apt",2,1,1,"0","0","1",1,3,53,697,4.68,2.28
62036,157500977,351,48.1822896642791,16.3420094557134,3.7,2.8,2.37,"Meidling","Entire home/apt",8,2,4,"0","0","1",0.98,17,41,670,4.85,1.84
21423,230205077,41,48.19243,16.38896,2.08,6.25,1.39,"Landstraße","Private room",3,1,1,"0","0","1",1,2,148,701,4.72,6.33
19944,467757863,178,48.1718548,16.3519896,4.34,3.88,2.19,"Favoriten","Entire home/apt",4,1,2,"0","0","1",0.48,7,18,714,4.39,0.76
96421,477785519,87,48.1948615,16.3341944,3.27,2.33,3.11,"Rudolfsheim-Fünfhaus","Entire home/apt",2,2,1,"0","0","0",0.85,1,33,622,4.82,1.59
14108,468952125,103,48.22092,16.37276,1.43,6.27,3.96,"Leopoldstadt","Entire home/apt",4,2,2,"0","0","1",1,1,15,609,4.87,0.74
29490,475674189,199,48.2318313,16.2976329,6.22,4.99,7.65,"Hernals","Entire home/apt",6,2,6,"0","0","1",1,1,67,705,4.76,2.85
13783,178996639,115,48.21242,16.37349,0.48,5.8,3.02,"Innere Stadt","Entire home/apt",2,2,1,"0","0","0",1,3,73,713,4.89,3.07
93014,45251672,100,48.1851836,16.3607895,2.72,4.14,0.95,"Margareten","Entire home/apt",4,1,2,"0","0","0",0.6,2,13,698,4.62,0.56
88910,457987473,122,48.21231,16.35357,1.56,4.55,3.35,"Josefstadt","Entire home/apt",2,1,1,"0","0","1",0.73,1,27,718,4.85,1.13
70033,222345303,106,48.222879749347,16.4072514168175,2.99,8.55,4.87,"Leopoldstadt","Entire home/apt",4,1,2,"0","0","1",1,146,73,587,4.42,3.73
91835,344697548,61,48.182413,16.3248038,4.61,1.56,3.63,"Meidling","Entire home/apt",2,1,1,"0","0","0",0.99,1,164,686,4.77,7.17
83623,480345964,59,48.17195,16.38284,4.08,6.02,1.63,"Favoriten","Entire home/apt",4,1,1,"0","1","0",1,3,6,710,5,0.25
30035,74214627,36,48.21303,16.31592,4.31,2.98,5.28,"Ottakring","Private room",2,2,1,"0","0","1",0.98,1,81,698,4.91,3.48
65128,66610090,230,48.23554,16.35278,3.42,6.43,5.8,"Döbling","Entire home/apt",10,1,10,"0","0","0",1,1,13,642,4.08,0.61
11421,280379588,160,48.2184708,16.4064814,2.69,8.28,4.42,"Leopoldstadt","Entire home/apt",4,1,2,"0","1","1",1,2,51,437,4.84,3.5
45373,466598000,368,48.22254,16.34726,2.53,5.02,4.58,"Alsergrund","Entire home/apt",16,6,8,"0","0","1",1,46,7,508,4.43,0.41
27987,467789214,143,48.14305,16.40517,7.6,8.91,5.24,"Favoriten","Entire home/apt",4,1,2,"1","0","1",1,5,15,684,5,0.66
45696,462546700,44,48.22215,16.45142,5.97,11.53,7.07,"Donaustadt","Entire home/apt",2,1,1,"0","0","1",1,21,40,718,4.78,1.67
63990,484354974,97,48.2186604,16.4032881,2.49,8.08,4.31,"Leopoldstadt","Private room",2,1,1,"0","0","1",0.51,8,1,474,5,0.06
71775,60078418,115,48.2397123,16.4319671,5.57,11.07,7.44,"Donaustadt","Entire home/apt",3,2,2,"0","0","1",0.99,22,28,684,5,1.23
62161,484354974,97,48.2186604,16.4032881,2.49,8.08,4.31,"Leopoldstadt","Private room",2,1,1,"0","0","1",0.51,8,5,634,4.8,0.24
92373,484354974,133,48.2186604,16.4032881,2.49,8.08,4.31,"Leopoldstadt","Private room",2,1,1,"0","0","1",0.51,8,3,628,5,0.14
16268,480458869,115,48.15181,16.30446,8.09,3.94,6.34,"Liesing","Entire home/apt",5,1,3,"0","0","0",0.14,1,11,648,4.82,0.51
21664,464896674,300,48.22656,16.36456,2.16,6.21,4.64,"Alsergrund","Entire home/apt",6,1,2,"0","0","0",0.4,2,2,32,5,1.87
43495,480282551,42,48.18088,16.37682,3.03,5.37,0.54,"Favoriten","Entire home/apt",4,1,2,"0","0","1",0.98,18,90,693,4.09,3.9
19241,462546700,44,48.22366,16.45007,5.92,11.49,7.09,"Donaustadt","Entire home/apt",4,1,2,"0","0","1",1,21,27,719,4.78,1.13
90764,480545999,43,48.2013638,16.3151637,4.4,1.74,4.69,"Rudolfsheim-Fünfhaus","Private room",2,1,1,"0","0","0",1,1,121,708,4.76,5.13
49967,151926955,162,48.1949735868082,16.3518570750351,2.17,3.58,1.94,"Mariahilf","Entire home/apt",6,1,3,"0","0","1",0.95,11,4,476,4.75,0.25
46064,151926955,132,48.1957856283702,16.3513195651688,2.15,3.56,2.03,"Mariahilf","Entire home/apt",4,1,2,"0","1","1",0.95,11,3,151,4.67,0.6
91233,151926955,163,48.1957881741018,16.3505294499955,2.19,3.51,2.07,"Mariahilf","Entire home/apt",6,1,4,"0","0","1",0.95,11,5,483,4.4,0.31
81618,151926955,178,48.1938667264174,16.3515119910438,2.28,3.53,1.9,"Mariahilf","Entire home/apt",4,1,1,"0","1","1",0.95,11,4,486,4.75,0.25
17392,151926955,267,48.1952684700465,16.3515976506736,2.17,3.57,1.98,"Mariahilf","Entire home/apt",6,1,5,"0","1","1",0.95,11,11,521,4.36,0.63
69394,151926955,237,48.1956,16.3512,2.17,3.55,2.02,"Mariahilf","Entire home/apt",7,1,6,"0","1","1",0.95,11,42,601,4.67,2.1
67694,88128342,71,48.18094,16.37339,3.02,5.12,0.48,"Favoriten","Entire home/apt",2,1,1,"0","0","1",1,120,52,616,4.42,2.53
98370,212489614,89,48.17538,16.3147,5.68,1.5,4.51,"Meidling","Entire home/apt",4,1,2,"0","0","1",1,7,16,655,4.75,0.73
10705,53178880,92,48.23247,16.36488,2.79,6.71,5.29,"Brigittenau","Entire home/apt",4,1,3,"0","0","1",1,19,47,696,4.81,2.03
16023,482369201,99,48.19806,16.33271,3.23,2.38,3.35,"Rudolfsheim-Fünfhaus","Entire home/apt",4,1,1,"0","1","0",1,2,39,648,4.79,1.81
95051,484354974,127,48.2186604,16.4032881,2.49,8.08,4.31,"Leopoldstadt","Private room",2,1,1,"0","0","1",0.51,8,3,662,4.67,0.14
83324,49487235,99,48.1913557495522,16.3547427335733,2.33,3.72,1.56,"Margareten","Entire home/apt",5,2,3,"0","0","0",0.96,2,28,623,4.93,1.35
43769,485166210,95,48.21765,16.38571,1.39,6.87,3.71,"Leopoldstadt","Entire home/apt",2,2,1,"0","0","0",0.46,2,14,646,4.93,0.65
41238,485171868,113,48.22555,16.36822,1.98,6.33,4.5,"Brigittenau","Entire home/apt",5,1,3,"0","1","1",1,14,13,634,4.69,0.62
25892,12991863,100,48.1817854114056,16.3589845597744,3.12,4.05,1.15,"Margareten","Private room",2,1,1,"0","0","0",0.63,2,40,681,4.68,1.76
64096,151869337,468,48.19480133,16.41110039,3.15,7.91,2.97,"Landstraße","Entire home/apt",6,1,2,"0","1","0",1,77,36,707,4.94,1.53
29865,477434376,34,48.16694,16.41131,5.36,8.2,3.46,"Simmering","Private room",2,1,2,"1","0","1",0.99,4,32,715,4.19,1.34
23588,252955210,45,48.1998473,16.3226184,3.89,1.92,4.11,"Rudolfsheim-Fünfhaus","Entire home/apt",2,1,1,"0","0","1",1,21,56,685,4.71,2.45
11556,477434376,29,48.16836,16.4116,5.24,8.18,3.38,"Simmering","Private room",1,1,1,"1","0","1",0.99,4,45,714,4.38,1.89
80102,252955210,44,48.20091,16.32227,3.89,1.99,4.19,"Rudolfsheim-Fünfhaus","Entire home/apt",2,1,1,"0","0","1",1,21,72,708,4.68,3.05
91611,407417015,67,48.1734664353719,16.3642767846558,3.91,4.66,1.48,"Favoriten","Entire home/apt",2,1,2,"0","1","0",0.99,2,87,682,4.97,3.83
82243,180097759,65,48.23276,16.32358,4.61,5.25,6.45,"Währing","Entire home/apt",4,1,2,"0","0","0",0.78,1,8,596,4.88,0.4
87663,266681809,80,48.21089,16.35142,1.67,4.33,3.29,"Josefstadt","Entire home/apt",2,1,1,"0","0","1",1,1,86,685,4.91,3.77
12850,478056758,30,48.22963,16.36607,2.46,6.53,4.96,"Brigittenau","Entire home/apt",3,1,1,"0","0","0",0.21,1,5,620,4.6,0.24
10723,159311071,29,48.18454,16.35065,3.12,3.4,1.71,"Margareten","Shared room",6,4,6,"0","0","0",0.89,5,53,683,4.68,2.33
67557,435056151,72,48.20542,16.33692,2.74,3.11,3.53,"Neubau","Entire home/apt",4,2,2,"0","0","0",1,7,53,690,4.4,2.3
77841,1108400,280,48.19384,16.40961,3.1,7.79,2.83,"Landstraße","Entire home/apt",4,1,2,"0","1","1",1,13,20,681,4.9,0.88
81486,483925504,90,48.17397,16.37362,3.79,5.3,1.26,"Favoriten","Entire home/apt",6,1,3,"0","0","0",1,1,69,690,4.57,3
18037,480826414,86,48.18715,16.35999,2.54,4.08,1.03,"Margareten","Entire home/apt",5,2,2,"0","0","1",1,2,37,710,4.62,1.56
44565,305850709,75,48.2162674,16.3827782,1.14,6.61,3.51,"Leopoldstadt","Entire home/apt",4,2,2,"0","1","1",0.64,3,73,662,4.92,3.31
38716,124849222,65,48.1964764,16.3313257,3.39,2.21,3.38,"Rudolfsheim-Fünfhaus","Entire home/apt",3,2,2,"0","0","0",0.99,3,1,617,4,0.05
53750,453824283,134,48.21076,16.37519,0.32,5.82,2.84,"Innere Stadt","Entire home/apt",4,1,1,"0","0","0",0.97,2,13,640,4.85,0.61
93236,71980584,60,48.2274978,16.3682347,2.2,6.48,4.71,"Brigittenau","Entire home/apt",2,1,1,"0","0","0",0.94,1,49,661,4.84,2.22
94879,110494794,73,48.2576645,16.4099217,6.13,11.03,8.49,"Floridsdorf","Entire home/apt",5,1,3,"0","0","1",0.92,1,64,667,4.92,2.88
85136,33900000,68,48.2007,16.39837,2.01,7.08,2.51,"Landstraße","Entire home/apt",3,1,1,"0","0","0",0.22,1,4,370,5,0.32
83643,231965547,105,48.19959,16.32691,3.59,2.13,3.81,"Rudolfsheim-Fünfhaus","Entire home/apt",4,1,2,"0","1","1",1,4,15,635,4.8,0.71
84714,30224282,110,48.21675,16.34392,2.4,4.37,4.14,"Alsergrund","Entire home/apt",4,2,3,"0","0","1",1,1,3,620,4.67,0.15
74712,480913609,64,48.227,16.36717,2.16,6.39,4.67,"Brigittenau","Entire home/apt",4,2,1,"0","1","0",1,1,21,681,4.81,0.93
41605,444868892,123,48.1887727627803,16.3033894534424,5.63,0.21,5.22,"Penzing","Private room",2,1,1,"0","1","1",1,6,14,688,5,0.61
60635,350905819,70,48.24387,16.45491,7.22,12.77,8.87,"Donaustadt","Entire home/apt",4,1,2,"0","0","0",0.99,4,33,679,4.61,1.46
34666,19912070,199,48.21623,16.38783,1.39,6.93,3.6,"Leopoldstadt","Entire home/apt",6,3,3,"0","0","1",1,2,83,675,4.84,3.69
82979,50945012,119,48.19256,16.34506,2.73,3.03,2.27,"Mariahilf","Entire home/apt",4,1,2,"0","0","1",0.99,61,7,662,4.71,0.32
35669,482369201,115,48.2124095,16.3258463,3.57,3.2,4.65,"Ottakring","Private room",4,1,1,"0","1","0",1,2,2,649,5,0.09
